id,categoria,pregunta,respuesta,contexto
69,Síntomas,¿sangrado con anticoagulante necesita ecg ya?,"Melena, hematemesis, hematuria importante, caída de Hb o síntomas neurológicos son alarma. Hay que valorar gravedad, última toma, función renal y necesidad de reversión o suspensión temporal.","Los anticoagulantes aumentan el riesgo de sangrado digestivo, urinario, intracraneal o cutáneo. La gravedad depende de localización, estabilidad hemodinámica, hemoglobina, función renal y tiempo desde la última dosis."
70,Síntomas,¿qué síntomas me hacen pensar en dolor de pierna e insuficiencia cardiaca?,"Edemas bilaterales con disnea, ortopnea o yugulares altas apuntan a congestión cardiaca. Si es unilateral y doloroso, piensa también en trombosis venosa.","Los edemas en miembros inferiores pueden deberse a insuficiencia cardiaca, enfermedad venosa, fármacos, insuficiencia renal o hipoalbuminemia. La congestión sistémica se evalúa con peso, yugulares, hepatomegalia y respuesta a diuréticos."
71,Síntomas,"tengo un paciente con ortopnea, ¿qué busco?","Si duerme con más almohadas o se despierta ahogado, piensa en insuficiencia cardiaca descompensada. Hay que valorar congestión, peso, función renal, BNP/NT-proBNP y eco según contexto.",La ortopnea y la disnea paroxística nocturna son síntomas clásicos de congestión pulmonar por insuficiencia cardiaca. Su presencia sugiere aumento de presiones de llenado y requiere ajustar diagnóstico y tratamiento.
72,Síntomas,¿cómo distingo claudicación vascular de algo menos grave?,"Dolor en pantorrilla al caminar que cede al parar suena a claudicación. Hay que medir índice tobillo-brazo y tratar riesgo cardiovascular, no solo el dolor de la pierna.","La claudicación intermitente es dolor muscular reproducible con el ejercicio y que mejora con reposo, típico de enfermedad arterial periférica. Se asocia a alto riesgo cardiovascular y exige control intensivo de factores de riesgo."
73,Síntomas,"ictus y FA, ¿qué signos de alarma miro?","Un ictus sin causa clara obliga a buscar FA, incluso paroxística. Si se confirma y el riesgo embólico lo justifica, la prevención suele ser anticoagulación, no antiagregación simple.","La fibrilación auricular es una causa frecuente de ictus cardioembólico. En pacientes con ictus o AIT se recomienda buscar FA con ECG y monitorización según el caso, porque cambia la indicación de anticoagulación."
74,Síntomas,¿cuando me preocupo por soplo nuevo?,"Un soplo nuevo con fiebre, insuficiencia cardiaca, síncope o dolor torácico no se ignora. El eco es la prueba clave para caracterizar la lesión.","Un soplo nuevo puede indicar valvulopatía, endocarditis, comunicación intracardiaca o complicación mecánica postinfarto. El contexto clínico y la ecocardiografía determinan urgencia y etiología."
75,Síntomas,sintomas de fatiga por IC,"La fatiga puede ser bajo gasto o descompensación, pero también anemia, bradicardia o exceso de medicación. Mira signos de congestión, ECG, analítica y evolución funcional.","La fatiga en insuficiencia cardiaca puede reflejar bajo gasto, congestión, anemia, enfermedad renal, arritmias o efectos de fármacos. Debe valorarse junto con clase funcional, peso, presión y frecuencia cardiaca."
76,Síntomas,"mi paciente dice que tiene dolor torácico post stent, ¿puede ser cardiaco?","Dolor tipo infarto después de un stent es alarma, sobre todo si suspendió antiagregantes. ECG urgente y manejo como SCA hasta demostrar lo contrario.","Tras un stent, dolor torácico recurrente puede deberse a reestenosis, trombosis del stent, vasoespasmo o causas no coronarias. La trombosis del stent es una urgencia, especialmente si hay elevación del ST."
77,Síntomas,¿es normal que en disnea y soplo aórtico no duela el pecho?,"Disnea de esfuerzo más soplo aórtico obliga a pedir eco. Si la estenosis es severa y sintomática, se valora reemplazo valvular quirúrgico o TAVI según perfil.",La disnea de esfuerzo con soplo sistólico eyectivo puede sugerir estenosis aórtica. La severidad se confirma por ecocardiografía y los síntomas guían la indicación de intervención.
78,Síntomas,¿qué datos clínicos apuntan a dolor torácico por cocaína?,"Después de cocaína, el dolor torácico puede ser vasoespasmo o infarto real. ECG y troponinas; evita trivializarlo como ansiedad.","La cocaína puede provocar vasoespasmo coronario, SCA, arritmias, disección aórtica e hipertensión severa. El dolor torácico tras consumo requiere ECG, troponinas y monitorización según riesgo."
79,Síntomas,flutter auricular necesita ECG ya,"Flutter puede sentirse como taquicardia regular. Hay que confirmar en ECG, controlar frecuencia o ritmo y valorar anticoagulación según riesgo embólico.","El flutter auricular suele causar palpitaciones regulares rápidas, disnea o fatiga, con ondas en dientes de sierra en ECG. Comparte indicaciones de anticoagulación según riesgo tromboembólico similares a FA."
80,Síntomas,¿qué síntomas me hacen pensar en bloqueo AV?,"Bloqueo AV con síncope o bajo gasto es serio. Revisa causas reversibles, pero si es avanzado y persistente, suele necesitar marcapasos.","El bloqueo auriculoventricular avanzado puede producir síncope, presíncope, fatiga o insuficiencia cardiaca. Si es persistente y no reversible, puede requerir marcapasos."
81,Síntomas,¿cómo distingo infarto con dolor torácico de algo menos grave?,"Los síntomas que orientan a IAM son dolor torácico opresivo persistente, irradiación, sudoración, náuseas, disnea o síncope. No hay que esperar a que el cuadro sea “clásico”: ECG urgente y troponinas seriadas si se sospecha SCA.","En el síndrome coronario agudo, el dolor típico suele ser opresivo, retroesternal, prolongado y puede irradiar a brazo izquierdo, mandíbula, espalda o epigastrio. La guía ESC recomienda ECG de 12 derivaciones precoz y troponinas seriadas si no hay elevación persistente del ST."
82,Síntomas,"equivalentes anginosos, ¿qué signos de alarma miro?","Disnea brusca, cansancio extremo, náuseas, epigastralgia o síncope pueden ser equivalentes anginosos. En pacientes de riesgo, se debe hacer ECG y troponinas aunque no haya dolor típico.","En ancianos, mujeres, diabéticos y pacientes con insuficiencia renal, el SCA puede presentarse con disnea, fatiga, síncope, epigastralgia o malestar inespecífico. La ausencia de dolor torácico no descarta isquemia miocárdica."
83,Síntomas,¿cuando me preocupo por dolor pleurítico?,"El dolor pleurítico no es el patrón típico de infarto, pero no excluye patología grave. Hay que valorar pericarditis, embolia pulmonar, neumotórax y, si hay factores de riesgo, descartar SCA con ECG y biomarcadores.","El dolor torácico pleurítico, que aumenta con la inspiración o la tos, orienta más a pericarditis, embolia pulmonar o patología pleuropulmonar que a angina típica. La evaluación debe integrar ECG, constantes, exploración y probabilidad clínica."
84,Síntomas,sintomas de pericarditis aguda,"Sugiere pericarditis si el dolor es posicional, pleurítico y mejora al inclinarse hacia delante. Conviene hacer ECG, ecocardiograma y marcadores inflamatorios; si hay derrame importante o compromiso hemodinámico, ingreso.","La pericarditis aguda suele causar dolor torácico punzante que mejora al sentarse e inclinarse hacia delante, puede asociar roce pericárdico y elevación difusa del ST con descenso del PR. La presencia de derrame o inestabilidad cambia el manejo."
85,Síntomas,"mi paciente dice que tiene disección aórtica, ¿puede ser cardiaco?","Piensa en disección si el dolor es brusco, máximo desde el inicio, con irradiación a espalda, síncope, déficit neurológico o diferencia de pulsos. No es un cuadro para “observar”: necesita imagen urgente y control hemodinámico.","La disección aórtica suele producir dolor torácico o dorsal súbito, muy intenso, desgarrador, con posible asimetría de pulsos, déficit neurológico o insuficiencia aórtica aguda. Requiere sospecha clínica alta e imagen urgente."
86,Síntomas,¿es normal que en embolia pulmonar no duela el pecho?,"Sospecha embolia si hay disnea brusca, dolor pleurítico, taquicardia, hipoxemia o síncope, sobre todo con factores de riesgo trombótico. La gravedad la marcan la hipotensión, el VD y los biomarcadores.","La embolia pulmonar puede presentarse con disnea súbita, dolor pleurítico, taquicardia, síncope o hipoxemia. La estratificación combina probabilidad clínica, dímero D cuando procede, imagen y valoración del ventrículo derecho."
87,Síntomas,¿qué datos clínicos apuntan a insuficiencia cardiaca aguda?,"Los datos clave son disnea, ortopnea, crepitantes, edemas, yugulares altas y mala perfusión. Si hay hipoxemia, edema agudo de pulmón, hipotensión o confusión, es una urgencia.","La insuficiencia cardiaca aguda se manifiesta por disnea, ortopnea, crepitantes, edemas, ingurgitación yugular o hipoperfusión. La guía ESC recomienda valorar congestión, perfusión, desencadenantes y necesidad de oxígeno, diuréticos o soporte."
88,Síntomas,¿edema agudo de pulmón necesita ECG ya?,"Si el paciente está ahogado, con crepitantes difusos y saturación baja, piensa en edema agudo de pulmón. Hay que sentarlo, monitorizar, tratar congestión y valorar ventilación no invasiva si hay trabajo respiratorio.","El edema agudo de pulmón se caracteriza por disnea intensa, ortopnea, estertores difusos, hipoxemia y a veces expectoración espumosa. Suele requerir tratamiento urgente de congestión y soporte ventilatorio si hay insuficiencia respiratoria."
89,Síntomas,¿qué síntomas me hacen pensar en shock cardiogénico?,"Los signos son hipotensión, piel fría, oliguria, confusión, lactato alto y congestión o bajo gasto. En un IAM con shock hay que activar manejo invasivo urgente y soporte hemodinámico.","El shock cardiogénico combina hipotensión persistente, signos de hipoperfusión y causa cardiaca como IAM extenso, arritmia o fallo ventricular. Es una situación tiempo-dependiente que requiere monitorización, vasopresores/inotrópicos y tratar la causa."
90,Síntomas,"tengo un paciente con fibrilacion auricular síntomas, ¿qué busco?","La FA puede dar palpitaciones “desordenadas”, falta de aire, cansancio, mareo o empeorar una IC. La confirmación necesita ECG con ritmo irregular sin ondas P organizadas.","La fibrilación auricular puede causar palpitaciones irregulares, disnea, fatiga, mareo, dolor torácico o descompensación de insuficiencia cardiaca. También puede ser asintomática y descubrirse en ECG o monitorización."
91,Síntomas,¿cómo distingo taquicardia supraventricular de algo menos grave?,"Inicio y final bruscos, palpitación rápida y regular sugieren TSV. Si está estable se puede intentar maniobras vagales y ECG; si hay hipotensión, dolor isquémico o edema pulmonar, cardioversión.","Las taquicardias supraventriculares suelen producir palpitaciones bruscas de inicio y fin súbitos, a veces con mareo, disnea o dolor torácico. La tolerancia hemodinámica determina si se maneja con maniobras, fármacos o cardioversión."
92,Síntomas,"bradicardia sintomática, qué signos de alarma miro","Preocupa si hay síncope, mareo intenso, hipotensión, confusión o insuficiencia cardiaca. Hay que revisar fármacos frenadores, potasio, isquemia y valorar marcapasos si no hay causa reversible.","La bradicardia clínicamente relevante puede provocar síncope, presíncope, fatiga, disnea o signos de bajo gasto. Deben buscarse causas reversibles como fármacos, isquemia, alteraciones electrolíticas o trastornos de conducción."
93,Síntomas,¿cuando me preocupo por síncope cardiaco?,"Es de alarma si aparece con ejercicio, tumbado, con palpitaciones o dolor torácico, o si el ECG es anormal. En esos casos no basta con decir “vasovagal”: hay que estudiar causa cardiaca.","El síncope de posible origen cardiaco se sospecha si ocurre durante esfuerzo, en decúbito, con palpitaciones, dolor torácico, antecedente de cardiopatía o ECG anormal. Estos datos aumentan el riesgo y pueden requerir ingreso."
